id,audio_tokens
ChordClassification_44,<aud_00678><aud_00678><aud_00678><aud_00134><aud_00134><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00473><aud_00473><aud_00557><aud_00473><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00743><aud_00411><aud_00422><aud_00524><aud_00524><aud_00524><aud_00524><aud_00967><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
ChordClassification_45,<aud_00678><aud_00678><aud_00024><aud_00024><aud_00024><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00131><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00559><aud_00559><aud_00557><aud_00557><aud_00559><aud_00559><aud_00559><aud_00557><aud_00557><aud_00559><aud_00559><aud_00557><aud_00557><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00825><aud_00825><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00932><aud_00825><aud_00825><aud_00932><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00470><aud_00470><aud_00967><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602>
ChordClassification_46,<aud_00678><aud_00678><aud_00678><aud_00994><aud_00293><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00473><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00108><aud_00108><aud_00108><aud_00473><aud_00108><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00108><aud_00271><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00271><aud_00271><aud_00108><aud_00108><aud_00271><aud_00108><aud_00108><aud_00271><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00271><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00271><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
ChordClassification_47,<aud_00557><aud_00557><aud_00557><aud_00131><aud_00473><aud_00131><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00411><aud_00411><aud_00856><aud_00839><aud_00150><aud_00967><aud_00089><aud_00089>
ChordClassification_48,<aud_00678><aud_00678><aud_00134><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00108><aud_00108><aud_00271><aud_00271><aud_00271><aud_00271><aud_00557><aud_00271><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00411><aud_00411><aud_00422><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00843><aud_00843><aud_00843>
ChordClassification_49,<aud_00678><aud_00678><aud_00024><aud_00024><aud_00795><aud_00795><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00410><aud_00557><aud_00557><aud_00557><aud_00557><aud_00410><aud_00557><aud_00557><aud_00559><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00559><aud_00557><aud_00557><aud_00557><aud_00559><aud_00825><aud_00557><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00825><aud_00559><aud_00108><aud_00559><aud_00559><aud_00559><aud_00271><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00559><aud_00271><aud_00557><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00411><aud_00411><aud_00411><aud_00932><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00843><aud_00843><aud_00843><aud_00843><aud_00843>
ChordClassification_50,<aud_00557><aud_00883><aud_00293><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00825><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00061><aud_00825><aud_00856><aud_00524><aud_00524><aud_00524><aud_00524><aud_00470><aud_00967><aud_00089><aud_00089>
ChordClassification_51,<aud_00557><aud_00932><aud_00557><aud_00131><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00108><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00271><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00856><aud_00839><aud_00917><aud_00967><aud_00089><aud_00089>
ChordClassification_52,<aud_00134><aud_00932><aud_00932><aud_00557><aud_00557><aud_00131><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00473><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00856><aud_00856><aud_00524><aud_00524><aud_00839><aud_00917><aud_00967><aud_00089><aud_00089>
ChordClassification_53,<aud_00678><aud_00678><aud_00024><aud_00024><aud_00138><aud_00131><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00825><aud_00932><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00271><aud_00271><aud_00108><aud_00271><aud_00271><aud_00108><aud_00271><aud_00271><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00411><aud_00411><aud_00411><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
ChordClassification_54,<aud_00678><aud_00678><aud_00678><aud_00024><aud_00024><aud_00557><aud_00557><aud_00932><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00825><aud_00825><aud_00557><aud_00825><aud_00825><aud_00825><aud_00825><aud_00557><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00932><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
ChordClassification_55,<aud_00473><aud_00981><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00825><aud_00473><aud_00825><aud_00825><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00495><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00411><aud_00411><aud_00856><aud_00524><aud_00917><aud_00967><aud_00089><aud_00089>
ChordClassification_56,<aud_00691><aud_00060><aud_00678><aud_00024><aud_00134><aud_00557><aud_00557><aud_00473><aud_00557><aud_00473><aud_00557><aud_00557><aud_00473><aud_00473><aud_00557><aud_00557><aud_00473><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00557><aud_00473><aud_00473><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00825><aud_00825><aud_00495><aud_00825><aud_00495><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00932><aud_00825><aud_00114><aud_00114><aud_00114><aud_00529><aud_00529><aud_00529><aud_00524><aud_00967><aud_00851><aud_00967><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560>
ChordClassification_57,<aud_00932><aud_00932><aud_00932><aud_00932><aud_00932><aud_00131><aud_00473><aud_00131><aud_00131><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00473><aud_00825><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00856><aud_00524><aud_00524><aud_00470><aud_00967><aud_00089><aud_00089>
ChordClassification_58,<aud_00557><aud_00043><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00411><aud_00856><aud_00524><aud_00524><aud_00524><aud_00967><aud_00089><aud_00089>
ChordClassification_59,<aud_00678><aud_00060><aud_00134><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00557><aud_00473><aud_00557><aud_00473><aud_00473><aud_00557><aud_00825><aud_00557><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00529><aud_00524><aud_00470><aud_00967><aud_00089><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
ChordClassification_60,<aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00108><aud_00108><aud_00108><aud_00825><aud_00108><aud_00108><aud_00108><aud_00825><aud_00825><aud_00108><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00529><aud_00529><aud_00524><aud_00524><aud_00470><aud_00967><aud_00089><aud_00089>
ChordClassification_61,<aud_00557><aud_00883><aud_00557><aud_00557><aud_00557><aud_00131><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00856><aud_00856><aud_00856><aud_00967><aud_00089><aud_00089>
ChordClassification_62,<aud_00557><aud_00557><aud_00557><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00473><aud_00473><aud_00473><aud_00473><aud_00825><aud_00473><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00825><aud_00411><aud_00411><aud_00411><aud_00856><aud_00856><aud_00839><aud_00839><aud_00967><aud_00089><aud_00089>
ChordClassification_63,<aud_00678><aud_00678><aud_00043><aud_00043><aud_00932><aud_00131><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00473><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00557><aud_00108><aud_00108><aud_00108><aud_00557><aud_00557><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00108><aud_00271><aud_00108><aud_00108><aud_00108><aud_00271><aud_00271><aud_00108><aud_00271><aud_00559><aud_00271><aud_00271><aud_00271><aud_00271><aud_00271><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00495><aud_00780><aud_00780><aud_00411><aud_00422><aud_00422><aud_00422><aud_00524><aud_00470><aud_00967><aud_00089><aud_00089><aud_00089><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00560><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602><aud_00602>
